title,link,image,description,createdAt,category
Hành trình dang dở của kính thông minh Google Glass,https://genk.vn/hanh-trinh-dang-do-cua-kinh-thong-minh-google-glass-20240515083156996.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/15/17157365509991675133396-0-0-461-738-crop-17157365608211835518171.jpg,"Từng được kỳ vọng là cuộc cách mạng công nghệ, Google Glass đã chính thức bị khai tử sau nhiều nỗ lực cải tiến. Vậy đâu là nguyên nhân dẫn đến thất bại của thiết bị đầy tiềm năng này?",4 tháng trước,Đồ chơi số
"Đây là pin dự phòng Xiaomi dung lượng 25.000mAh, công suất 210W cực khủng, sạc được cho cả MacBook Pro, giá gần 2 triệu đồng",https://genk.vn/day-la-pin-du-phong-xiaomi-dung-luong-20000mah-cong-suat-210w-cuc-khung-sac-duoc-cho-ca-macbook-pro-gia-gan-2-trieu-dong-20240514164610689.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/14/genk-cuktech-210w-13-1715679204063218552566-85-0-1365-2048-crop-17156799219521291462108.jpg,Một viên pin sạc dự phòng có dung lượng lớn kèm công suất khủng hứa hẹn đáp ứng nhu cầu đa dạng của người dùng.,4 tháng trước,Đồ chơi số
"Sau siêu phẩm SU7, Xiaomi chuẩn bị làm xe điện hơn 500 triệu đồng đấu Tesla Model Y, sẽ ra mắt vào đầu năm 2025",https://genk.vn/sau-sieu-pham-su7-xiaomi-chuan-bi-lam-xe-dien-hon-500-trieu-dong-dau-tesla-model-y-se-ra-mat-vao-dau-nam-2025-20240514151532521.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/14/avatar1715674429282-17156744298191472163363.png,Xiaomi cho biết chiếc xe điện tiếp theo sẽ là 1 chiếc SUV tương tự với Tesla Model Y.,4 tháng trước,Đồ chơi số
"Ảnh thực tế VinFast VF 3 bản thử nghiệm: Mâm, cản khác concept, sẽ mang đi đâm đụng, kiểm tra, còn 4 bước nữa mới tới tay khách hàng",https://genk.vn/anh-thuc-te-vinfast-vf-3-ban-thu-nghiem-mam-can-khac-concept-se-mang-di-dam-dung-kiem-tra-con-4-buoc-nua-moi-toi-tay-khach-hang-20240514141001283.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/14/avatar1715695930027-17156959302121047313097.jpg,Chiếc VinFast VF 3 bản tiền thương mại xuất hiện tại nhà máy VinFast Hải Phòng trong một sự kiện dành riêng cho giới truyền thông,4 tháng trước,Đồ chơi số
"Ra mắt smartwatch hỗ trợ đo ECG thiết kế đẹp, có eSIM, màn hình AMOLED, pin 16 ngày, giá rẻ bằng một nửa Apple Watch",https://genk.vn/ra-mat-smartwatch-ho-tro-do-ecg-thiet-ke-dep-co-esim-man-hinh-amoled-pin-16-ngay-gia-re-bang-mot-nua-apple-watch-20240514105045528.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/14/8a50246aly4hpoqqvzikqj21900u0gs6-1715658262082-17156582637601058890823-98-115-648-995-crop-17156584994991651903968.jpg,"vivo Watch 3 ECG là model nâng cấp của phiên bản Watch 3 ra mắt vào năm ngoái, có thiết kế không đổi nhưng được bổ sung thêm khả năng đo điện tâm đồ (ECG).",4 tháng trước,Đồ chơi số
Dell vừa hé lộ sự thật đáng buồn về chip Intel,https://genk.vn/dell-vua-he-lo-su-that-dang-buon-ve-chip-intel-20240513234825066.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/14/2022-04-03-image-2-17156575553871103837655-307-0-1593-2057-crop-1715657567877801500775.jpg,Có lẽ đây là một trong những lý do thúc đẩy các nhà sản xuất như Dell chuyển sang nền tảng Snapdragon.,4 tháng trước,Đồ chơi số
Dell XPS 13 Plus với chip Snapdragon X rò rỉ thông số cấu hình: Dung lượng RAM và thời lượng pin gấp đôi bản Intel,https://genk.vn/dell-xps-13-plus-voi-chip-snapdragon-x-ro-ri-thong-so-cau-hinh-dung-luong-ram-va-thoi-luong-pin-gap-doi-ban-intel-20240513233157459.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/13/xs9345t-cnb-90000td095-gy-oled-prm-17153535876931100956673-258-0-1508-2000-crop-1715617899170786639741.jpg,Phiên bản trên nền tảng chip Snapdragon của Dell XPS 13 Plus đang cho thấy những tín hiệu tích cực.,4 tháng trước,Đồ chơi số
"Zowie ra mắt màn hình 540Hz, chuột không dây công thái học: Vũ khí khủng dành cho game thủ chuyên nghiệp là đây chứ đâu",https://genk.vn/zowie-ra-mat-man-hinh-540hz-chuot-khong-day-cong-thai-hoc-vu-khi-khung-danh-cho-game-thu-chuyen-nghiep-la-day-chu-dau-20240513192943715.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/13/export-0407-1715603214154440502635-63-0-1313-2000-crop-17156032304281636544031.jpg,"Đây là cách giúp các game thủ của những tựa game FPS “bật hack"" tốc độ trước mọi đối thủ.",4 tháng trước,Apps/Games
"4 mẫu tai nghe chụp tai vừa cách âm xịn, vừa hợp làm phụ kiện cho outfit mùa hè",https://genk.vn/4-mau-tai-nghe-chup-tai-vua-cach-am-xin-vua-hop-lam-phu-kien-cho-outfit-mua-he-20240512081025262.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/12/avatar1715476228513-17154762296401380498334.png,"Ngập tràn công năng và sở hữu ""ngoại hình"" thời thượng là hai lý do chính khiến những mẫu tai nghe này thường xuyên lọt top bán chạy.",4 tháng trước,Đồ chơi số
"ASUS đòi 70 triệu đồng để ""bảo hành"" một lỗi cỏn con trên RTX 4090 trị giá 52 triệu đồng",https://genk.vn/asus-doi-70-trieu-dong-de-bao-hanh-mot-loi-con-con-tren-rtx-4090-tri-gia-52-trieu-dong-20240512131821074.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/12/qvfdzouaaxz8vjdu4ba6ke-1200-80jpg-17154933757072029624756-0-0-750-1200-crop-1715494486275342730110.jpg,"Sau khi vụ việc thu hút được sự chú ý từ cộng đồng mạng, ASUS đã đưa ra phương án giải quyết hợp lý hơn.",5 tháng trước,Đồ chơi số
"CEO Xiaomi Lôi Quân nói ""thất vọng"" về các hãng ô tô Trung Quốc: ""Ngành công nghiệp ô tô đang quá rập khuôn!""",https://genk.vn/ceo-xiaomi-loi-quan-noi-that-vong-ve-cac-hang-o-to-trung-quoc-nganh-cong-nghiep-o-to-dang-qua-rap-khuon-20240512105128576.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/12/ftcmsf6eb745d-83c3-4465-9cc7-3f1769db78e5-1715485413378514483319-0-0-810-1296-crop-171548542072134002950.jpeg,Nhận định này được ông Lôi Quân đưa ra sau Triển lãm ô tô Bắc Kinh 2024.,5 tháng trước,Đồ chơi số
Ra mắt Smart TV 43 inch giá chỉ 3.2 triệu đồng,https://genk.vn/ra-mat-smart-tv-43-inch-gia-32-trieu-dong-20240512101749073.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/12/tcl-thunderbird-sparrow-5-se-640x1024-17154836594012137283203-420-0-820-640-crop-17154838407411212822117.jpg,Một mẫu TV giá rẻ được trang bị nhiều tính năng.,5 tháng trước,Đồ chơi số
Xe điện Trung Quốc vừa mua đã gây tai nạn vì nhận diện biển quảng cáo ô tô là xe thật,https://genk.vn/xe-dien-trung-quoc-vua-mua-da-gay-tai-nan-vi-nhan-dien-bien-quang-cao-o-to-la-xe-that-2024051119363251.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/11/17d3af14-c977-4899-b05e-98e11d65461f-17154312344301369067896-0-9-319-519-crop-171543124174332201878.jpg,Nhà sản xuất sau đó đã xác nhận về vấn đề của xe.,5 tháng trước,Đồ chơi số
Mùa hè dùng điều hoà thế nào để tiết kiệm điện tối đa mà vẫn mát mẻ: Có 4 mẹo hay không nên bỏ qua!,https://genk.vn/mua-he-dung-dieu-hoa-the-nao-de-tiet-kiem-dien-toi-da-ma-van-mat-me-co-4-meo-hay-khong-nen-bo-qua-20240511094843869.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/11/avatar1715395606567-17153956071341362640103.jpg,"Sử dụng điều hoà không đúng cách có thể là nguyên nhân khiến hoá đơn tiền điện tăng vọt, gia chủ phải đau đầu trong chi tiêu. Dưới đây là những cách sử dụng điều hoà hiệu quả và tiết kiệm nên tham khảo trong mùa hè này.",5 tháng trước,Đồ chơi số
Chip M4 trong chiếc iPad Pro dày 5.1mm đánh bại Intel Core i9-14900KS,https://genk.vn/chip-m4-trong-chiec-ipad-pro-day-51mm-danh-bai-intel-core-i9-14900ks-20240511090850712.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/11/genk-ipad-pro-oled-2-17151040294491728543657-1715393194263450197740-18-256-1051-1908-crop-1715393205007415678623-0-92-895-1524-crop-17153932194591916374777.jpg,Apple M4 đang cho thấy những kết quả ấn tượng về hiệu năng.,5 tháng trước,Đồ chơi số
"Sở hữu nhiều nâng cấp, nhưng iPad Pro 2024 lại thụt lùi ở điểm này",https://genk.vn/so-huu-nhieu-nang-cap-nhung-ipad-pro-2024-lai-thut-lui-o-diem-nay-thua-ca-ipad-doi-cu-20240507223830274.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/7/maxresdefault-1715095746648492506993-60-150-669-1124-crop-17150957596361406508127.jpg,Tính năng này lần đầu xuất hiện trên iPad Pro vào năm 2020 và đã bị gỡ bỏ trên thế hệ iPad Pro mới.,5 tháng trước,Đồ chơi số
Lộ diện loạt laptop Dell đầu tiên dùng chip Snapdragon X Elite,https://genk.vn/lo-dien-loat-laptop-dell-dau-tien-dung-chip-snapdragon-x-elite-20240510223203959.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/10/xs9345t-xnb-shot4-gy-oled-prm-1-171535358758593467181-363-0-1613-2000-crop-1715353604578464371650.jpg,Dell sẽ là một trong những nhà sản xuất đầu tiên trang bị chip Snapdragon X Elite lên laptop của mình.,5 tháng trước,Đồ chơi số
"Xiaomi 15 lộ diện: Snapdragon 8 Gen 4, vân tay siêu âm, ra mắt trong tháng 10",https://genk.vn/xiaomi-15-lo-dien-snapdragon-8-gen-4-van-tay-sieu-am-ra-mat-trong-thang-10-20240510164322784.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/10/genk-xiaomi-14-pro-10-17000461397071986081823-58-0-1308-2000-crop-17153341602812094441314.jpg,"Xiaomi 15 series sẽ bao gồm 3 phiên bản: Xiaomi 15, Xiaomi 15 Pro, Xiaomi 15 Ultra, ra mắt trong tháng 10.",5 tháng trước,Mobile
"Ra mắt tai nghe chống ồn giá chỉ từ 950.000 đồng: Âm thanh Hi-Res, chống nước IP55, pin 40 giờ",https://genk.vn/ra-mat-tai-nghe-chong-on-gia-chi-tu-950000-dong-am-thanh-hi-res-chong-nuoc-ip55-pin-40-gio-20240510162318325.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/10/87fc3b5egy1hpjajdtvlej23ao274x6r-1715332828734-17153328294191197333072-83-0-1333-2000-crop-1715332897377319145592.jpg,Bộ đôi tai nghe không dây mới của realme trang bị nhiều công nghệ trong phân khúc giá dễ tiếp cận.,5 tháng trước,Đồ chơi số
Cận cảnh mẫu TV MicroLED từ TCL có mức giá bằng một căn chung cư thành phố,https://genk.vn/can-canh-mau-tv-microled-tu-tcl-co-muc-gia-bang-mot-can-chung-cu-thanh-pho-20240426160459183.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/4/26/dscf3737-17141217150822019099645-77-109-1239-1969-crop-17141221442321128595354.jpg,"X11H Max là mẫu TV mới nhất của TCL, ứng dụng công nghệ MicroLED tiên tiến nhất hiện nay.",5 tháng trước,Đồ chơi số
"Bị nghi ngờ về khả năng cạnh tranh ở phân khúc cao cấp, sếp TCL lấy minh chứng về xe máy Trung Quốc từng một thời ""ám ảnh"" người Việt",https://genk.vn/bi-nghi-ngo-ve-kha-nang-canh-tranh-o-phan-khuc-cao-cap-sep-tcl-lay-minh-chung-ve-xe-may-trung-quoc-tung-mot-thoi-am-anh-nguoi-viet-20240506153106983.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/6/lq01444-copy-17149838904641689769661-11-0-3761-6000-crop-17149839009261645537540.jpg,"Được biết đến là một thương hiệu với các dòng sản phẩm bình dân, TCL đang cho thấy nỗ lực cạnh tranh trong phân khúc cao cấp trong những năm gần đây.",5 tháng trước,Đồ chơi số
"Xiaomi ra mắt camera giám sát: Quay video 4K siêu nét, 10 đèn hồng ngoại, xử lý AI offline",https://genk.vn/xiaomi-ra-mat-camera-giam-sat-quay-video-4k-sieu-net-10-den-hong-ngoai-xu-ly-ai-offline-20240507143319914.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/7/bdf6b7e8-3462-44e2-b00d-4d16a45ec1e4-1715067064608866512958-0-20-409-674-crop-1715067070562738657611.jpeg,Chất lượng hình ảnh là ưu thế lớn nhất của mẫu camera này.,5 tháng trước,Đồ chơi số
"Bán tải điện VinFast VF Wild về Việt Nam, dân tình xôn xao, mong có giá dưới 1 tỷ để chốt cọc",https://genk.vn/ban-tai-dien-vinfast-vf-wild-ve-viet-nam-dan-tinh-xon-xao-mong-co-gia-duoi-1-ty-de-chot-coc-20240510142443493.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/10/avatar1715325817738-17153258183662085441060.jpg,Mạng xã hội bất ngờ lan truyền hình ảnh chiếc bán tản chạy điện VinFast VF Wild được cho là chụp tại Hà Nội. Đây là lần đầu tiên chiếc xe này xuất hiện tại Việt Nam.,5 tháng trước,Tin ICT
Ra mắt màn hình chuyên dụng cho coder,https://genk.vn/ra-mat-man-hinh-chuyen-dung-cho-coder-20240510140709681.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/10/rd-press-release-visual-1200x628-17153242943801036408104-28-32-720-1139-crop-1715324309811704258649.jpg,"Tiếc rằng, sản phẩm này hiện chưa có mặt tại Việt Nam.",5 tháng trước,Đồ chơi số
"Xiaomi ra mắt camera giám sát BW300: Có pin tích hợp, hoạt động độc lập không cần cắm điện, hỗ trợ cả pin mặt trời, kháng nước IP67",https://genk.vn/xiaomi-ra-mat-camera-giam-sat-bw300-co-pin-tich-hop-ho-tro-pin-mat-troi-khang-nuoc-ip67-20240510134124935.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/10/screen-shot-2024-05-10-at-133902-1715323153266545121800-13-0-1219-1930-crop-171532317657163584051.png,"Hơn thế nữa, Xiaomi Outdoor Camera BW300 còn là một sản phẩm dành cho thị trường quốc tế.",5 tháng trước,Đồ chơi số
"Với công nghệ này, TCL đang nhăm nhe vị thế của Samsung, LG, Sony trên thị trường TV cao cấp",https://genk.vn/voi-cong-nghe-nay-tcl-dang-nham-nhe-vi-the-cua-samsung-lg-sony-tren-thi-truong-tv-cao-cap-20240424105401101.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/4/24/dscf3731-1713939862926891528661-35-84-1221-1982-crop-17139409584161437502779.jpg,"Thay vì sử dụng công nghệ OLED hay QLED đã khá quen thuộc, TCL lựa chọn cho mình một hướng đi riêng với công nghệ QD-Mini LED.",5 tháng trước,Đồ chơi số
"Hậu sa thải hàng nghìn nhân viên, Tesla tiếp tục cắt giảm tuyển dụng: Hôm trước còn tuyển 3.400 vị trí, sau 1 đêm chỉ còn... 3 vị trí",https://genk.vn/hau-sa-thai-hang-nghin-nhan-vien-tesla-tiep-tuc-cat-giam-tuyen-dung-hom-truoc-con-tuyen-3400-vi-tri-sau-1-dem-chi-con-3-vi-tri-20240509130852617.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/9/tesla-1-6268-1714618902-17152345518281428737727-0-4-462-743-crop-1715234554949562371613.jpg,Elon Musk đang thực hiện những chính sách vô cùng mạnh tay.,5 tháng trước,Đồ chơi số
Những công nghệ màn hình ấn tượng của TCL,https://genk.vn/nhung-cong-nghe-man-hinh-an-tuong-cua-tcl-20240504152720748.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/5/dscf3657-1714880264385168497476-21-182-1157-2000-crop-1714882835472225825383.jpg,"Nổi danh trong lĩnh vực TV, TCL còn sản xuất panel màn hình cho hàng loạt các thiết bị và lĩnh vực khác như smartphone, tablet, laptop, smartwatch và các hệ thống giải trí trong xe hơi.",5 tháng trước,Đồ chơi số
"Bản cập nhật Windows 11 sắp tới sẽ kích hoạt mã hóa ổ đĩa BitLocker trên mọi PC: Nếu không cẩn thận, bạn có thể sẽ mất trắng dữ liệu",https://genk.vn/ban-cap-nhat-windows-11-sap-toi-se-kich-hoat-ma-hoa-o-dia-bitlocker-tren-moi-pc-neu-khong-can-than-ban-co-the-se-mat-trang-du-lieu-20240509121726976.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/9/ma-hoa-du-lieu-tren-windows-voi-bitlocker-14-06052022170058-17152315331611765827283-0-35-506-845-crop-1715231537540256787952.jpg,"BitLocker là công cụ mã hóa dữ liệu của Windows, rất an toàn những cũng mang lại rủi ro mất trắng dữ liệu nếu người dùng đánh mất chìa khóa.",5 tháng trước,Đồ chơi số
"Trung Quốc ra mắt ""Drone Đại Bàng"" dùng 5G để giám sát giao thông: Vừa triển khai đã giúp cảnh sát phát hiện hàng loạt vụ vi phạm",https://genk.vn/trung-quoc-ra-mat-drone-dai-bang-dung-5g-de-giam-sat-giao-thong-vua-trien-khai-da-giup-canh-sat-phat-hien-hang-loat-vu-vi-pham-2024051011445947.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/10/fdc9c480-b2d4-4e41-adc4-bec28b19a8fb-1715315931218218544595-21-0-840-1310-crop-17153159678111746790739.jpg,"""Drone Đại Bàng"" hiện đã được triển khai tại Nam Kinh, Trung Quốc",5 tháng trước,Đồ chơi số
Hệ sinh thái sản phẩm TCL: Gi gỉ gì gi cái gì cũng có!,https://genk.vn/he-sinh-thai-san-pham-tcl-gi-gi-gi-gi-cai-gi-cung-co-20240503115035329.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/4/dscf3695-17147114033211127068775-32-21-1238-1951-crop-1714792641902353747786.jpg,"Nổi danh bởi các dòng TV, tuy nhiên ít ai biết rằng TCL còn sản xuất hàng loạt các thiết bị khác.",5 tháng trước,Đồ chơi số
"Xiaomi ra mắt router Wi-Fi 7: 5011Mbps, cổng LAN 2.5Gbps, hỗ trợ mesh, giá chưa tới 1 triệu đồng",https://genk.vn/xiaomi-ra-mat-router-wi-fi-7-5011mbps-cong-lan-25gbps-ho-tro-mesh-gia-chua-toi-1-trieu-dong-2024050910142882.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/5/9/4d8ebe47-33ee-4ba3-a405-71361f168514-17152241401191553973018-58-0-474-665-crop-17152241464991642332217.jpg,Một Router Wi-Fi với thông số cấu hình mạnh mẽ và mức giá rẻ.,5 tháng trước,Đồ chơi số
